ImageId,EncodedPixels
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,240712 12 241228 17 241742 24 242260 26 242778 28 243295 31 243813 33 244331 35 244848 38 245367 39 245886 40 246404 42 246923 43 247442 44 247961 45 248481 45 249000 46 249520 46 250039 47 250558 48 251078 48 251597 49 252117 12 252135 31 252636 12 252656 30 253156 12 253177 28 253676 11 253698 27 254196 11 254219 26 254716 10 254739 26 255236 9 255259 26 255756 8 255780 25 256276 8 256300 25 256796 8 256819 26 257316 8 257339 25 257835 9 257859 25 258355 9 258379 25 258875 9 258899 25 259396 8 259419 24 259917 6 259938 25 260437 6 260458 25 260958 4 260977 25 261496 26 262015 27 262534 27 263054 27 263573 27 264092 28 264611 28 265131 28 265650 28 266170 27 266690 27 267210 26 267730 26 268250 25 268770 24 269290 23 269810 22 270330 21 270850 20 271371 16 271891 13 272411 12 272931 10 273451 8 273971 7 274491 6 275010 6 275529 7 276046 10 276565 11 277083 13 277602 14 278121 15 278640 16 279159 18 279679 18 280198 19 280717 21 281236 22 281756 22 282275 23 282795 24 283314 25 283833 26 284353 26 284872 27 285392 28 285911 29 286431 29 286950 30 287469 31 287989 31 288508 32 289027 33 289546 35 290065 36 290585 36 291104 37 291624 37 292143 38 292662 39 293182 39 293701 40 294221 40 294741 40 295260 41 295780 41 296300 41 296819 42 297339 42 297859 41 298378 42 298898 42 299418 42 299938 42 300458 42 300978 42 301498 42 302018 41 302538 41 303057 42 303577 42 304097 42 304617 41 305137 41 305657 41 306177 40 306697 40 307217 40 307737 40 308257 39 308777 39 309297 39 309817 38 310337 38 310857 37 311378 36 311898 36 312418 35 312938 34 313459 33 313979 32 314500 30 315020 29 315541 27 316062 24 316584 20 317105 17 317635 4
bdc789019cee8ddfae20d5f769299993b4b330b2d38d1218646cf89e77fbbd4d,218904 4 219422 9 219942 9 220461 10 220980 12 221498 14 222018 15 222537 16 223057 16 223576 17 224095 18 224614 19 225134 19 225654 18 226173 19 226693 19 227213 19 227733 19 228252 19 228772 19 229292 18 229812 18 230332 17 230852 17 231371 17 231891 17 232411 17 232931 17 233451 16 233971 16 234491 16 235010 17 235530 16 236050 16 236570 16 237090 16 237610 16 238130 16 238650 16 239170 16 239691 15 240211 14 240731 14 241252 13 241772 13 242293 11 242815 9 243335 9 243856 8 244378 6 244899 5 245418 6 245938 6 246458 6 246978 5 247498 5 248018 5 248539 4 249060 4 249580 4 250100 4 250620 4 251140 4 251660 4 252180 4 252700 3 253220 3 253742 1
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,24367 4 24622 8 24877 10 25132 11 25387 13 25643 14 25898 15 26154 15 26410 15 26666 15 26922 15 27177 16 27433 15 27689 15 27945 14 28201 13 28458 11 28718 5
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,16197 5 16450 10 16703 14 16953 20 17207 23 17462 25 17717 26 17973 27 18230 26 18488 24 18745 23 19006 18 19264 15 19521 14 19777 13 20035 10 20296 3
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,37461 2 37714 7 37968 11 38222 14 38477 15 38732 17 38987 18 39242 19 39496 21 39751 22 40007 22 40264 20 40520 19 40776 19 41033 17 41290 15 41548 10 41808 4
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,13433 3 13686 8 13940 12 14195 14 14450 15 14704 18 14959 19 15214 20 15469 21 15725 20 15981 20 16238 18 16495 17 16752 15 17009 13 17266 11
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,36497 1 36751 6 37005 9 37259 12 37513 14 37769 15 38024 16 38279 17 38535 16 38791 16 39046 17 39302 16 39558 15 39815 14 40071 13 40328 11 40585 7
31f1fbe85b8899258ea5bcf5f93f7ac8238660c386aeab40649c715bd2e38a0a,11768 6 12023 8 12279 8 12534 9 12790 9 13046 8 13301 9 13557 8 13813 8 14069 7 14325 7 14582 6 14838 5 15094 5 15351 3
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,154115 3 154627 3 155139 3 155651 3 156163 3 156675 4 157187 5 157699 6 158211 6 158723 7 159234 8 159746 9 160258 10 160770 10 161282 11 161794 11 162306 11 162818 12 163330 12 163842 13 164354 13 164866 14 165378 14 165890 14 166402 14 166914 14 167426 14 167938 14 168450 14 168962 14 169474 15 169986 15 170498 14 171009 15 171521 15 172033 15 172545 14 173057 14 173569 14 174081 14 174593 14 175105 14 175617 14 176129 14 176641 14 177153 14 177665 13 178177 13 178689 14 179201 14 179713 14 180226 13 180738 13 181250 13 181762 13 182274 13 182786 13 183298 12 183810 12 184322 11 184834 11 185346 10 185858 9 186370 9 186882 8 187394 7 187907 5 188419 4 188931 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,1028 7 1539 10 2051 10 2563 10 3074 11 3586 11 4098 11 4610 12 5122 12 5634 12 6146 12 6658 12 7170 11 7682 11 8194 11 8706 11 9218 11 9730 10 10242 10 10754 10 11266 10 11778 10 12290 10 12802 10 13314 10 13826 10 14338 10 14850 10 15362 11 15874 11 16386 12 16898 12 17410 12 17922 13 18434 13 18946 13 19458 13 19970 13 20482 14 20994 14 21506 14 22018 14 22530 15 23042 15 23554 15 24066 15 24578 15 25090 15 25602 15 26114 16 26626 16 27138 16 27650 16 28162 16 28674 16 29186 16 29698 16 30210 16 30722 16 31234 16 31746 16 32258 16 32770 16 33282 16 33794 16 34306 16 34818 16 35330 16 35842 16 36354 16 36866 16 37378 17 37890 17 38402 17 38914 17 39426 17 39938 17 40450 18 40962 18 41474 18 41986 18 42498 19 43010 19 43522 19 44034 19 44546 20 45058 20 45570 21 46082 21 46594 21 47106 22 47618 22 48130 23 48642 23 49154 23 49666 24 50178 24 50690 25 51202 25 51714 26 52226 27 52738 28 53250 28 53762 29 54274 30 54786 30 55298 31 55810 31 56322 32 56834 32 57346 33 57858 34 58370 35 58882 36 59394 37 59906 37 60418 38 60930 38 61442 39 61954 39 62466 39 62978 40 63490 40 64002 40 64514 41 65026 41 65538 41 66050 41 66562 42 67074 44 67586 45 68098 45 68610 46 69122 46 69634 47 70146 47 70658 47 71170 47 71682 47 72194 47 72706 47 73218 48 73730 48 74242 48 74754 48 75266 48 75778 47 76290 46 76802 23 76828 20 77314 21 77341 19 77826 18 77854 17 78338 17 78367 12 78850 16 78884 6 79362 16 79398 2 79874 15 80386 15 80898 15 81410 15 81922 15 82434 15 82946 15 83458 15 83970 14 84482 14 84994 14 85506 13 86018 13 86530 13 87042 13 87554 13 88066 13 88578 12 89090 11 89602 11 90114 10 90626 10 91138 10 91650 10 92162 9 92674 9 93186 9 93698 9 94210 9 94722 8 95234 8 95746 8 96258 7 96770 7 97282 7 97794 7 98306 7 98818 7 99330 7 99842 6 100354 6 100866 6 101378 6 101890 6 102402 6 102914 6 103426 6 103939 5 104451 5 104963 5 105475 5 105987 4 106498 5 107010 5 107522 4 108035 4 108547 4 109059 4 109571 4 110083 4 110595 4 111107 3 111619 3 112131 2 112643 2 113155 2 113667 3 114179 3 114691 4 115203 4 115715 4 116227 4 116739 3 117251 3 117763 2 118275 2 118787 2 119299 3 119811 3 120323 4 120835 4 121347 4 121859 4 122371 3 122883 2 123395 2 123907 2 124419 2 124931 3 125443 4 125956 3 126469 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,165530 6 166041 8 166442 2 166552 10 166953 4 167063 12 167464 7 167575 13 167975 9 168086 15 168486 11 168598 17 168997 12 169110 18 169509 13 169621 20 170020 14 170133 20 170532 15 170645 21 171043 16 171157 21 171555 16 171669 22 172066 18 172181 23 172578 18 172693 23 173089 19 173205 24 173601 20 173716 25 174112 21 174228 25 174624 21 174740 25 175135 22 175251 27 175647 22 175762 28 176159 22 176274 28 176670 23 176734 2 176784 30 177182 24 177244 6 177295 31 177694 24 177754 12 177772 5 177806 32 178205 25 178265 25 178318 32 178717 25 178775 28 178829 33 179229 25 179285 31 179340 34 179740 26 179795 34 179851 35 180252 26 180304 38 180362 36 180764 26 180814 41 180873 37 181276 27 181325 43 181384 38 181787 28 181836 45 181895 39 182299 28 182346 47 182406 39 182811 29 182856 50 182916 41 183322 31 183366 103 183834 31 183876 105 184345 33 184387 105 184857 34 184897 107 185369 37 185407 108 185881 146 186392 146 186904 146 187416 145 187927 145 188439 145 188950 145 189462 143 189974 133 190109 5 190485 133 190997 132 191508 132 192019 133 192529 134 193039 107 193147 27 193550 16 193574 82 193660 25 194061 15 194088 78 194172 25 194572 16 194603 72 194685 24 195084 15 195116 69 195198 23 195591 3 195595 16 195628 62 195712 20 196102 21 196141 59 196225 19 196613 21 196654 52 196737 19 197125 21 197166 52 197250 18 197637 21 197678 51 197762 19 198149 21 198191 49 198275 18 198661 21 198703 49 198787 18 199173 21 199215 48 199299 18 199685 21 199727 46 199811 18 200197 21 200240 44 200323 19 200709 21 200752 42 200835 19 201220 22 201264 41 201347 19 201732 22 201776 35 201813 3 201860 19 202244 22 202289 33 202372 19 202755 23 202801 32 202884 19 203267 23 203313 32 203396 19 203779 23 203825 32 203908 19 204291 23 204337 31 204420 19 204803 23 204849 31 204932 19 205315 23 205361 31 205444 19 205827 23 205873 31 205956 19 206339 22 206385 31 206423 1 206468 19 206850 23 206897 31 206934 4 206980 19 207362 23 207408 32 207445 7 207492 19 207874 23 207920 32 207957 10 208004 19 208386 23 208432 33 208468 11 208516 19 208898 23 208944 47 209028 19 209410 22 209455 48 209540 19 209922 22 209967 48 210052 19 210434 22 210479 49 210564 20 210946 22 210990 50 211076 20 211458 22 211502 50 211588 20 211970 21 212014 50 212101 19 212482 21 212526 50 212613 19 212994 21 213037 52 213125 19 213506 21 213549 52 213637 19 214018 20 214061 52 214149 19 214530 20 214573 52 214661 19 215042 20 215085 52 215173 19 215554 20 215597 52 215686 18 216066 19 216108 53 216198 18 216578 19 216620 53 216710 18 217090 20 217132 53 217222 18 217602 20 217644 52 217734 18 218114 20 218155 53 218247 17 218626 20 218667 39 218708 12 218759 17 219138 20 219179 32 219213 2 219220 12 219271 17 219650 20 219691 29 219733 11 219784 15 220162 20 220202 27 220247 8 220296 15 220674 19 220714 24 220761 4 220809 13 221186 19 221226 23 221274 2 221322 9 221698 19 221738 22 221835 7 222210 19 222249 22 222349 4 222722 19 222761 20 223234 19 223273 18 223746 19 223785 17 224258 19 224296 17 224770 18 224808 17 225282 18 225320 16 225794 17 225831 17 226306 16 226343 16 226818 15 226855 16 227330 14 227367 16 227843 12 227879 16 228355 9 228391 16 228867 6 228902 17 229380 4 229414 17 229926 17 230438 17 230950 18 231462 18 231974 18 232486 18 232998 18 233510 19 234022 19 234534 19 235046 19 235558 19 236070 19 236582 19 237094 20 237606 20 238118 20 238630 20 239142 19 239654 19 240166 17 240196 5 240678 15 240702 13 241189 16 241213 16 241701 15 241724 17 242213 14 242235 19 242724 14 242742 24 243236 14 243254 24 243746 16 243764 26 244256 46 244757 57 245265 62 245775 64 246286 64 246797 65 247308 66 247819 67 248329 68 248840 69 249351 70 249861 73 250372 74 250884 74 251395 75 251907 75 252419 75 252931 75 253442 76 253954 77 254466 77 254978 77 255490 78 256002 78 256514 78 257026 79 257538 79 258050 79 258562 80 259074 80 259586 80 260098 81 260610 81 261122 82 261634 83 262146 85 262658 86 263170 86 263682 24 263711 59 264194 23 264225 58 264706 22 264739 58 265218 22 265252 57 265730 21 265764 58 266242 21 266277 58 266754 20 266789 59 267266 20 267302 58 267778 19 267814 58 268290 19 268327 20 268355 29 268802 18 268839 19 268869 27 269314 18 269352 18 269382 25 269826 18 269865 17 269901 16 270338 17 270378 15 270418 10 270850 17 270891 14 271362 16 271403 14 271874 16 271916 13 272386 16 272428 13 272898 16 272940 13 273410 15 273453 11 273922 15 273965 11 274434 15 274478 10 274946 14 274990 9 275458 14 275503 8 275970 13 276015 7 276482 13 276528 5 276994 13 277042 3 277506 13 278018 12 278530 12 279042 11 279554 10 280066 10 280578 9 281090 9 281602 8 282114 8 282626 8 283138 7 283650 7 284163 6 284675 6 285186 6 285698 6 286210 6 286722 6 287234 6 287747 5 288259 5 288771 5 289283 5 289795 5 290307 5 290819 5 291330 6 291842 5 292354 5 292866 5 293379 5 293891 5 294403 5 294915 5 295427 5 295939 4 296451 4 296963 4 297475 3 297987 3 298499 4 299011 4 299523 4 300035 4 300547 4 301059 4 301571 3 302083 3 302595 2 303107 2 303619 2 304131 2 304643 2 305155 3 305667 3 306179 3 306691 2 307203 2 307715 2 308227 2 308739 2 309251 3 309763 4 310275 4 310787 4 311299 5 311811 5 312323 5 312835 4 313347 4 313858 5 314370 5 314883 5 315395 5 315907 5 316419 5 316931 5 317443 5 317955 5 318466 6 318978 6 319490 7 320002 7 320514 7 321026 7 321538 8 322050 8 322562 8 323074 9 323586 9 324098 9 324610 10 325122 10 325634 10 326146 10 326659 9 327171 8 327683 8 328195 8 328707 8 329219 8 329731 8 330243 8 330755 8 331267 8 331779 8 332291 8 332803 7 333315 7 333827 7 334339 7 334851 6 335363 6 335875 6 336387 5 336899 5 337411 5 337923 5 338435 5 338947 5 339460 3
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,128515 1 129027 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,134147 1 134659 1 135171 1 135683 2 136195 4 136707 4 137219 5 137731 5 138243 4 138755 4 139267 4 139779 4 140291 4 140803 5 141315 5 141827 5 142339 5 142851 5 143363 5 143875 5 144387 4 144899 4 145411 4 145923 4 146435 4 146947 4 147459 4 147971 4 148483 4 148995 3 149507 2 150019 1 150531 1 151043 1 151555 1 152067 1 152579 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,131117 3 131627 7 132138 9 132649 11 133160 12 133671 14 134183 15 134694 16 135206 17 135717 18 136229 19 136741 19 137252 20 137764 20 138276 20 138787 21 139299 21 139811 21 140322 22 140834 22 141346 22 141857 23 142369 23 142881 23 143393 22 143904 23 144416 22 144928 22 145440 22 145952 21 146463 22 146975 21 147487 21 147999 21 148511 20 149023 19 149535 19 150047 18 150559 18 151071 17 151583 17 152095 16 152607 16 153119 15 153631 14 154144 12 154656 11 155169 9 155681 8 156194 7 156706 6 157219 5 157733 2
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,659 13 1164 23 1676 23 2187 24 2699 24 3211 24 3723 24 4235 25 4747 25 5259 25 5771 25 6283 25 6794 26 7306 25 7818 25 8330 25 8842 25 9353 25 9865 25 10378 24 10890 24 11402 23 11863 3 11914 23 12374 9 12426 23 12886 9 12938 23 13397 11 13450 22 13909 11 13962 22 14420 12 14473 23 14931 13 14985 22 15441 16 15497 22 15951 18 16009 22 16462 19 16521 21 16973 20 17033 21 17484 21 17545 21 17995 22 18057 21 18506 23 18569 20 19016 26 19080 21 19527 27 19592 21 20039 27 20104 21 20551 27 20616 21 21062 28 21128 20 21574 28 21639 21 22086 28 22151 21 22597 29 22663 20 23109 28 23158 3 23174 21 23621 28 23669 6 23686 20 24133 28 24180 12 24198 20 24644 29 24692 13 24709 21 25156 28 25203 15 25220 21 25668 28 25712 41 26179 28 26223 41 26691 27 26734 41 27203 27 27246 40 27714 27 27758 21 27780 16 28226 27 28270 21 28292 14 28737 28 28781 22 28804 13 29249 27 29293 29 29324 4 29760 27 29805 28 30272 27 30317 27 30783 27 30829 26 31294 28 31340 26 31806 28 31852 23 32317 28 32363 23 32828 29 32875 23 33339 30 33386 24 33851 30 33898 23 34362 31 34409 24 34873 32 34920 25 35385 32 35431 27 35896 33 35942 28 36407 34 36453 29 36919 34 36964 31 37430 35 37474 33 37942 36 37982 38 38454 79 38965 82 39477 82 39990 81 40502 62 40571 12 41014 61 41083 12 41526 60 41596 11 42039 58 42108 11 42552 56 42620 11 43065 55 43132 11 43579 52 43645 11 44092 51 44157 11 44605 50 44669 11 44706 4 45118 48 45181 11 45215 8 45633 45 45693 11 45726 9 46163 27 46205 11 46238 9 46676 26 46717 11 46749 10 47189 24 47229 11 47261 10 47701 24 47741 11 47772 11 48213 24 48253 11 48283 13 48726 23 48764 12 48794 14 49238 23 49276 12 49305 15 49750 23 49788 12 49816 16 50262 23 50300 12 50328 16 50774 23 50812 12 50839 17 51286 22 51324 13 51350 18 51798 22 51836 13 51861 19 52310 22 52348 13 52373 19 52821 23 52860 13 52884 20 53333 22 53372 13 53396 20 53845 22 53884 13 53907 21 54357 22 54396 12 54418 22 54868 22 54908 12 54928 24 55380 22 55420 12 55440 24 55892 22 55932 12 55950 26 56404 22 56444 11 56461 27 56916 21 56956 11 56972 28 57427 22 57468 7 57482 29 57939 22 57981 5 57993 30 58451 22 58493 3 58504 31 58962 23 59016 31 59474 22 59528 31 59985 23 60040 31 60497 23 60552 31 61009 23 61064 31 61520 24 61576 31 62032 24 62071 1 62088 30 62544 24 62582 3 62599 31 63056 24 63092 6 63111 31 63567 25 63602 8 63623 31 64079 25 64113 9 64134 31 64591 26 64623 11 64646 31 65103 27 65133 13 65158 31 65614 44 65670 31 66126 43 66181 32 66638 43 66693 32 67150 43 67205 31 67662 44 67716 32 68174 44 68228 32 68686 44 68739 33 69198 44 69251 33 69710 44 69762 33 70222 44 70273 34 70734 45 70785 33 71246 45 71296 34 71758 11 71776 28 71808 33 72289 29 72319 34 72801 63 73314 62 73826 62 74338 61 74851 56 75362 56 75874 55 76386 55 76898 55 77410 54 77922 54 78434 53 78946 52 79458 51 79970 51 80482 50 80994 50 81506 49 82018 21 82040 27 82530 20 82553 25 83041 21 83065 25 83553 20 83578 24 84066 19 84090 23 84578 18 84602 23 85090 17 85114 22 85602 17 85626 22 86114 16 86139 20 86626 16 86651 20 87138 16 87163 19 87650 15 87675 19 88162 15 88187 18 88675 13 88699 18 89187 13 89211 17 89700 11 89723 16 90212 8 90235 15 90725 5 90747 14 91238 3 91259 13 91771 13 92283 13 92795 13 93307 13 93819 13 94330 13 94841 14 95353 13 95864 14 96375 14 96886 15 97397 16 97909 16 98420 17 98932 17 99443 18 99954 19 100465 20 100976 21 101487 21 101998 22 102510 22 103021 23 103532 24 104044 24 104555 25 105067 24 105579 24 106090 25 106602 24 107114 24 107625 25 108137 25 108649 25 109160 25 109672 25 110184 25 110696 25 111207 26 111719 26 112231 26 112742 26 113254 27 113766 27 114278 27 114789 28 115301 28 115813 28 116325 28 116836 29 117348 29 117860 30 118372 30 118884 30 119396 30 119908 30 120420 31 120932 31 121444 31 121957 29 122469 29 122981 29 123494 28 124006 28 124519 26 125031 25 125544 24 126059 21 126572 19 127085 16 127599 11 128117 3
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,72263 1 72774 2 73285 3 73796 5 74306 7 74817 8 75328 9 75840 9 76351 10 76863 10 77375 9 77887 9 78399 9 78911 9 79424 7 79936 7 80449 5
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,27779 1 28291 1 28803 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,243338 1 243848 4 244359 6 244870 8 245382 9 245894 10 246405 11 246917 11 247429 11 247941 12 248453 12 248965 12 249477 12 249988 13 250500 14 251012 14 251524 14 252036 14 252548 14 253060 14 253572 14 254084 15 254596 15 255108 15 255620 15 256132 16 256644 16 257156 16 257668 16 258180 17 258692 17 259204 17 259716 18 260229 17 260741 17 261253 18 261765 18 262277 18 262789 19 263302 18 263814 19 264326 19 264839 18 265351 18 265863 19 266376 18 266888 18 267400 18 267913 17 268426 16 268939 15 269452 13 269965 12 270478 11 270996 4
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,302223 5 302734 6 303246 7 303757 8 304269 8 304780 8 305292 8 305804 8 306316 8 306827 9 307339 9 307850 10 308362 10 308874 10 309386 9 309898 8 310409 9 310921 9 311433 8 311945 8 312457 8 312968 9 313480 8 313992 7 314504 8 315016 8 315527 9 316039 9 316551 9 317063 9 317575 9 318087 8 318599 7 319111 6 319623 6 320135 6 320646 7 321158 6 321670 6 322182 5 322694 5 323206 5 323718 4 324231 1
0f1f896d9ae5a04752d3239c690402c022db4d72c0d2c087d73380896f72c466,1249 8 1761 9 2273 9 2785 10 3297 10 3809 10 4321 11 4832 12 5344 12 5856 13 6368 13 6879 15 7391 15 7903 15 8415 15 8927 15 9439 15 9951 15 10462 15 10974 15 11485 16 11997 15 12509 15 13020 15 13531 16 14042 17 14553 17 15064 18 15575 18 16086 18 16598 17 17109 18 17621 17 18132 17 18643 18 19154 18 19665 19 20176 19 20687 20 21199 20 21710 21 22221 22 22732 23 23244 23 23755 23 24266 24 24777 25 25288 26 25799 27 26311 26 26822 27 27334 27 27845 28 28357 27 28869 27 29381 26 29893 25 30404 25 30916 25 31428 24 31940 24 32452 23 32964 22 33475 23 33987 23 34499 22 35011 22 35523 22 36035 21 36547 21 37059 21 37570 22 38082 22 38594 22 39106 22 39618 22 40130 22 40642 21 41154 21 41666 21 42178 21 42690 21 43202 21 43714 21 44226 21 44738 21 45250 21 45763 20 46275 20 46787 19 47300 18 47812 18 48325 18 48837 19 49350 18 49862 18 50374 19 50887 18 51399 18 51912 18 52425 17 52937 17 53449 17 53961 17 54472 18 54984 18 55496 18 56008 18 56519 19 57031 19 57543 18 58054 19 58566 19 59078 19 59589 20 60101 20 60613 20 61124 21 61636 21 62147 21 62659 21 63170 22 63682 21 64193 22 64705 22 65216 22 65727 23 66239 23 66750 23 67262 23 67774 22 68285 23 68797 22 69309 22 69820 22 70332 22 70844 22 71355 22 71867 22 72378 23 72890 22 73402 22 73913 22 74425 22 74937 21 75448 22 75960 21 76472 21 76983 22 77495 22 78007 21 78519 21 79031 20 79543 20 80055 19 80567 19 81079 19 81591 18 82103 18 82615 17 83127 17 83639 16 84151 15 84664 13 85176 12 85688 11 86201 9 86713 9 87226 7 87738 7 88250 6 88762 6 89275 5 89787 5 90299 5 90811 5 91323 5 91834 7 92346 8 92858 10 93369 14 93881 15 94392 17 94903 19 95415 20 95926 22 96438 23 96950 24 97461 26 97973 26 98484 28 98996 29 99507 30 100018 32 100529 33 101041 34 101552 36 102064 36 102575 37 103086 38 103597 38 104108 39 104619 39 105129 41 105637 44 106146 47 106657 47 107167 48 107678 48 108190 47 108701 47 109213 47 109724 48 110235 49 110747 49 111258 51 111770 51 112281 52 112792 54 113304 53 113816 53 114327 54 114839 54 115350 55 115862 55 116374 54 116885 55 117397 55 117909 30 117941 22 118421 29 118455 19 118932 31 118965 20 119444 31 119476 19 119956 31 119988 15 120468 46 120980 45 121492 44 122004 43 122516 42 123028 41 123540 41 124052 41 124564 41 125076 41 125588 41 126101 40 126613 40 127125 40 127637 39 128150 38 128662 38 129174 38 129686 38 130199 36 130711 36 131223 36 131736 34 132248 34 132761 32 133273 31 133786 30 134299 28 134811 26 135324 24 135836 23 136349 20 136862 19 137374 18 137887 14 138402 8 138918 1
